contrast_id,family_slug,contrast_kind,baseline_tag,variant_tag,endpoint,n_samples,mean_delta,median_delta,std_delta,effect_size_dz,positive_share,ci_low,ci_high,sign_flip_pvalue,qvalue,is_significant_fdr_10,is_significant_fdr_05
c6_bundle_5_cluster_l2_scale_7:v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7__vs__v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,c6_bundle_5_cluster_l2_scale_7,model_comparison,v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7,v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,mean_expected_stage,30,-0.16388888888888895,-0.22916666666666674,0.4919044492872654,-0.3331722027039038,0.36666666666666664,-0.3403125000000001,0.009722222222222172,0.07758448310337933,0.09310137972405519,True,False
c6_bundle_5_cluster_l2_scale_7:v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7__vs__v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,c6_bundle_5_cluster_l2_scale_7,model_comparison,v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7,v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,mean_subset_size,30,-0.5555555555555556,-0.5,0.6732197089365689,-0.8252217636841352,0.2,-0.7944444444444445,-0.3304166666666674,0.0001999600079984003,0.0005998800239952009,True,True
c6_bundle_5_cluster_l2_scale_7:v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7__vs__v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,c6_bundle_5_cluster_l2_scale_7,model_comparison,v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7,v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,mid_scale_mass,30,0.03500000000000001,0.0,0.10605247020593911,0.3300253160726468,0.43333333333333335,0.0008333333333333488,0.07777777777777777,0.04319136172765447,0.0647870425914817,True,False
c6_bundle_5_cluster_l2_scale_7:v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7__vs__v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,c6_bundle_5_cluster_l2_scale_7,model_comparison,v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7,v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,singleton_rate,30,0.27777777777777773,0.25,0.43347330483266694,0.6408186494552597,0.6333333333333333,0.12222222222222223,0.43611111111111106,0.003199360127974405,0.00639872025594881,True,True
c6_bundle_5_cluster_l2_scale_7:v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7__vs__v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,c6_bundle_5_cluster_l2_scale_7,model_comparison,v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7,v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,stage_entropy,30,-0.24711498474515714,-0.24604707671678278,0.25328548547484303,-0.9756381589804964,0.16666666666666666,-0.3369706579469129,-0.16105433852363935,0.0001999600079984003,0.0005998800239952009,True,True
c6_scale_probe:v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2__vs__v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7,c6_scale_probe,scale_probe,v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2,v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7,abstain_rate,30,-0.06666666666666667,0.0,0.20692049669866683,-0.3221849344569846,0.03333333333333333,-0.15,0.0,0.15676864627074585,0.18812237552489502,False,False
c6_scale_probe:v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2__vs__v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7,c6_scale_probe,scale_probe,v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2,v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7,mean_expected_stage,30,1.326388888888889,1.375,0.5300007379690759,2.502617060443188,0.9666666666666667,1.1429861111111113,1.5014930555555552,0.0001999600079984003,0.0007998400319936012,True,True
c6_scale_probe:v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2__vs__v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7,c6_scale_probe,scale_probe,v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2,v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7,mean_subset_size,30,0.5111111111111112,0.5,0.5964186432000406,0.856967026330334,0.8333333333333334,0.30833333333333335,0.7277777777777779,0.0003999200159968006,0.0009598080383923215,True,True
c6_scale_probe:v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2__vs__v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7,c6_scale_probe,scale_probe,v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2,v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7,mid_scale_mass,30,0.15157407407407408,0.11805555555555547,0.20911625981204957,0.7248316042487872,0.6666666666666666,0.08610416666666665,0.22843055555555553,0.0001999600079984003,0.0007998400319936012,True,True
c6_scale_probe:v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2__vs__v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7,c6_scale_probe,scale_probe,v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2,v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7,singleton_rate,30,-0.30277777777777776,-0.25,0.426315483466373,-0.7102199885303024,0.1,-0.44722222222222224,-0.15277777777777776,0.0003999200159968006,0.0009598080383923215,True,True
c6_scale_probe:v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2__vs__v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7,c6_scale_probe,scale_probe,v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2,v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7,stage_entropy,30,-0.041144672123575844,-0.055933395965032495,0.2473943984941535,-0.16631206031347628,0.4,-0.12632856488934316,0.04865869146598393,0.3729254149170166,0.37292541491701653,False,False
c6_scale_probe:v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2__vs__v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,c6_scale_probe,scale_probe,v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2,v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,abstain_rate,30,-0.075,0.0,0.1489908583171094,-0.5033865892655734,0.06666666666666667,-0.125,-0.016666666666666666,0.022195560887822437,0.029594081183763252,True,True
c6_scale_probe:v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2__vs__v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,c6_scale_probe,scale_probe,v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2,v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,mean_expected_stage,30,1.5958333333333334,1.625,0.4106097115863703,3.8864968078029873,1.0,1.4569444444444444,1.7388888888888885,0.0001999600079984003,0.0007998400319936012,True,True
c6_scale_probe:v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2__vs__v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,c6_scale_probe,scale_probe,v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2,v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,mean_subset_size,30,0.24722222222222223,0.25,0.5199484820731926,0.4754744570778861,0.6666666666666666,0.07215277777777779,0.43333333333333335,0.01879624075184963,0.028194361127774445,True,True
c6_scale_probe:v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2__vs__v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,c6_scale_probe,scale_probe,v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2,v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,mid_scale_mass,30,0.12824074074074074,0.0,0.20680098441452752,0.6201166841821474,0.36666666666666664,0.05925925925925926,0.2014120370370369,0.0015996800639872025,0.003199360127974405,True,True
c6_scale_probe:v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2__vs__v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,c6_scale_probe,scale_probe,v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2,v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,singleton_rate,30,-0.22777777777777777,-0.20833333333333331,0.4452459248423966,-0.5115774565671861,0.26666666666666666,-0.380625,-0.06666666666666665,0.012997400519896021,0.022281258034107465,True,True
c6_scale_probe:v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2__vs__v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,c6_scale_probe,scale_probe,v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2,v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,stage_entropy,30,-0.06694865727993456,-0.08867138314267449,0.3461289977532093,-0.1934211167354117,0.36666666666666664,-0.18901544692412203,0.05766047489263437,0.29014197160567884,0.3165185144789224,False,False
c7_bundle_5_cluster_l2_scale_9:v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9__vs__v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,c7_bundle_5_cluster_l2_scale_9,model_comparison,v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,abstain_rate,30,0.03333333333333333,0.0,0.10854312136382618,0.3070976116635082,0.16666666666666666,0.0,0.075,0.21535692861427713,0.25842831433713254,False,False
c7_bundle_5_cluster_l2_scale_9:v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9__vs__v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,c7_bundle_5_cluster_l2_scale_9,model_comparison,v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,mean_expected_stage,30,0.13319444444444445,0.125,0.7171181036442232,0.18573571601048983,0.6333333333333333,-0.1310416666666666,0.389923611111111,0.3169366126774645,0.3169366126774645,False,False
c7_bundle_5_cluster_l2_scale_9:v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9__vs__v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,c7_bundle_5_cluster_l2_scale_9,model_comparison,v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,mean_subset_size,30,-0.8194444444444445,-0.75,0.789988643079206,-1.037286360536053,0.1,-1.088888888888889,-0.5611111111111111,0.0001999600079984003,0.0003999200159968006,True,True
c7_bundle_5_cluster_l2_scale_9:v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9__vs__v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,c7_bundle_5_cluster_l2_scale_9,model_comparison,v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,mid_scale_mass,30,0.0375,0.0,0.07973555430728285,0.4703046254056685,0.43333333333333335,0.01319444444444445,0.06944444444444448,0.0027994401119776045,0.004199160167966407,True,True
c7_bundle_5_cluster_l2_scale_9:v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9__vs__v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,c7_bundle_5_cluster_l2_scale_9,model_comparison,v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,singleton_rate,30,0.3055555555555555,0.25,0.3741742718253633,0.8166129490008499,0.7,0.1722222222222222,0.4334027777777774,0.0001999600079984003,0.0003999200159968006,True,True
c7_bundle_5_cluster_l2_scale_9:v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9__vs__v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,c7_bundle_5_cluster_l2_scale_9,model_comparison,v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,stage_entropy,30,-0.2633115224026412,-0.2140520966791164,0.23139076462352426,-1.1379517364534943,0.1,-0.34902447948041576,-0.18545826589700995,0.0001999600079984003,0.0003999200159968006,True,True
c7_scale_probe:v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2__vs__v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,c7_scale_probe,scale_probe,v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2,v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,abstain_rate,30,-0.058333333333333334,0.0,0.21458995916564375,-0.27183626652496523,0.06666666666666667,-0.14166666666666666,0.008333333333333333,0.26374725054989,0.2877242733271527,False,False
c7_scale_probe:v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2__vs__v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,c7_scale_probe,scale_probe,v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2,v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,mean_expected_stage,30,2.1468981481481477,2.21875,0.6764046415095231,3.1739849439189896,1.0,1.9093900462962963,2.3810277777777773,0.0001999600079984003,0.0005998800239952009,True,True
c7_scale_probe:v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2__vs__v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,c7_scale_probe,scale_probe,v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2,v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,mean_subset_size,30,0.7944444444444445,0.75,0.7892759829533151,1.006548357738937,0.8666666666666667,0.5332638888888889,1.064027777777777,0.0001999600079984003,0.0005998800239952009,True,True
c7_scale_probe:v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2__vs__v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,c7_scale_probe,scale_probe,v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2,v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,mid_scale_mass,30,0.15324074074074073,0.125,0.2435642824200254,0.6291593300058579,0.6333333333333333,0.07453125,0.2449247685185184,0.0007998400319936012,0.001919616076784643,True,True
c7_scale_probe:v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2__vs__v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,c7_scale_probe,scale_probe,v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2,v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,singleton_rate,30,-0.3055555555555555,-0.25,0.3811490324397497,-0.8016695033952536,0.1,-0.4305555555555555,-0.1722222222222222,0.0001999600079984003,0.0005998800239952009,True,True
c7_scale_probe:v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2__vs__v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,c7_scale_probe,scale_probe,v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2,v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,stage_entropy,30,-0.04053740140491991,-0.04533855780256568,0.2482211843735436,-0.16331161059934315,0.4,-0.12292167331110442,0.045850176326082105,0.3823235352929414,0.38232353529294133,False,False
c7_scale_probe:v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2__vs__v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,c7_scale_probe,scale_probe,v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2,v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,abstain_rate,30,-0.06666666666666667,0.0,0.18491998891101682,-0.3605162809021503,0.16666666666666666,-0.1252083333333333,0.0,0.09918016396720655,0.13224021862294208,False,False
c7_scale_probe:v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2__vs__v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,c7_scale_probe,scale_probe,v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2,v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,mean_expected_stage,30,2.7134259259259257,2.75,0.5343595866098984,5.0779025845508485,1.0,2.5300231481481483,2.9106481481481477,0.0001999600079984003,0.0005998800239952009,True,True
c7_scale_probe:v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2__vs__v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,c7_scale_probe,scale_probe,v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2,v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,mean_subset_size,30,0.26666666666666666,0.25,0.48512351786550906,0.5496881862993802,0.6666666666666666,0.11104166666666669,0.438958333333333,0.005398920215956809,0.0092552917987831,True,True
c7_scale_probe:v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2__vs__v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,c7_scale_probe,scale_probe,v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2,v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,mid_scale_mass,30,0.1324074074074074,0.0,0.2071239910432235,0.6392663966183235,0.4,0.06527777777777777,0.20604166666666654,0.0013997200559888023,0.0027994401119776045,True,True
c7_scale_probe:v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2__vs__v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,c7_scale_probe,scale_probe,v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2,v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,singleton_rate,30,-0.20277777777777778,-0.16666666666666663,0.3869787517143756,-0.5240023564070144,0.3,-0.33888888888888885,-0.0722222222222222,0.008398320335932814,0.01259748050389922,True,True
c7_scale_probe:v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2__vs__v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,c7_scale_probe,scale_probe,v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2,v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,stage_entropy,30,-0.08253792421876278,-0.08253719085524808,0.3399464062218412,-0.24279687241317807,0.4,-0.19780773328324758,0.043393702412369395,0.2001599680063987,0.24019196160767847,False,False
c7_scale_probe_step:v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7__vs__v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,c7_scale_probe_step,scale_probe_step,v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7,v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,abstain_rate,30,0.008333333333333333,0.0,0.0799604787436865,0.10421815207042284,0.06666666666666667,-0.016666666666666666,0.041666666666666664,1.0,1.0,False,False
c7_scale_probe_step:v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7__vs__v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,c7_scale_probe_step,scale_probe_step,v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7,v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,mean_expected_stage,30,0.8205092592592591,0.8250000000000002,0.5709191123444859,1.437172519745973,0.9333333333333333,0.6227129629629629,1.0191377314814813,0.0001999600079984003,0.0011997600479904018,True,True
c7_scale_probe_step:v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7__vs__v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,c7_scale_probe_step,scale_probe_step,v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7,v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,mean_subset_size,30,0.2833333333333333,0.25,0.8178445645724902,0.3464390980961516,0.5333333333333333,-0.019444444444444434,0.5722222222222222,0.07438512297540492,0.2975404919016197,False,False
c7_scale_probe_step:v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7__vs__v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,c7_scale_probe_step,scale_probe_step,v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7,v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,mid_scale_mass,30,0.0016666666666666607,0.0,0.08919472649050769,0.018685708586639718,0.36666666666666664,-0.030972222222222238,0.03152777777777776,0.9288142371525695,1.0,False,False
c7_scale_probe_step:v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7__vs__v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,c7_scale_probe_step,scale_probe_step,v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7,v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,singleton_rate,30,-0.002777777777777777,0.0,0.29400404424634297,-0.009448093766527598,0.26666666666666666,-0.10277777777777777,0.1,1.0,1.0,False,False
c7_scale_probe_step:v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7__vs__v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,c7_scale_probe_step,scale_probe_step,v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7,v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,stage_entropy,30,0.0006072707186559426,-0.007875609379472959,0.1826243615825651,0.003325244854484507,0.5,-0.06648495977914386,0.06362794554406738,0.9860027994401119,1.0,False,False
c7_scale_probe_step:v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7__vs__v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,c7_scale_probe_step,scale_probe_step,v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,abstain_rate,30,0.008333333333333333,0.0,0.15373697496459454,0.0542051340300698,0.2,-0.05,0.058333333333333334,1.0,1.0,False,False
c7_scale_probe_step:v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7__vs__v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,c7_scale_probe_step,scale_probe_step,v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,mean_expected_stage,30,1.1175925925925925,1.1458333333333335,0.5777042454927905,1.9345410758393664,0.9666666666666667,0.9064699074074074,1.3139004629629631,0.0001999600079984003,0.0011997600479904018,True,True
c7_scale_probe_step:v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7__vs__v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,c7_scale_probe_step,scale_probe_step,v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,mean_subset_size,30,0.019444444444444448,0.0,0.4998483167112093,0.038900690058097376,0.4,-0.1583333333333333,0.188958333333333,0.8414317136572685,1.0,False,False
c7_scale_probe_step:v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7__vs__v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,c7_scale_probe_step,scale_probe_step,v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,mid_scale_mass,30,0.004166666666666655,0.0,0.05173012417466672,0.0805462336142459,0.13333333333333333,-0.012500000000000011,0.024999999999999984,0.9398120375924816,1.0,False,False
c7_scale_probe_step:v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7__vs__v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,c7_scale_probe_step,scale_probe_step,v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,singleton_rate,30,0.02499999999999999,0.0,0.4410400021822331,0.056684200699033765,0.43333333333333335,-0.13055555555555554,0.17222222222222217,0.7830433913217356,1.0,False,False
c7_scale_probe_step:v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7__vs__v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,c7_scale_probe_step,scale_probe_step,v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,stage_entropy,30,-0.015589266938828238,-0.06069907920720996,0.23422187720945906,-0.06655768933525849,0.4666666666666667,-0.09688819469470726,0.0691722930576909,0.7178564287142571,1.0,False,False
d1_control:v3_d1_control_gpt_4_1__vs__v3_d1_control_gpt_5_2,d1_control,model_comparison,v3_d1_control_gpt_4_1,v3_d1_control_gpt_5_2,abstain_rate,30,0.09166666666666666,0.0,0.36838026954290826,0.248837069315379,0.3,-0.03354166666666666,0.225,0.23215356928614278,1.0,False,False
d1_control:v3_d1_control_gpt_4_1__vs__v3_d1_control_gpt_5_2,d1_control,model_comparison,v3_d1_control_gpt_4_1,v3_d1_control_gpt_5_2,mean_expected_stage,4,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,False,False
d1_control:v3_d1_control_gpt_4_1__vs__v3_d1_control_gpt_5_2,d1_control,model_comparison,v3_d1_control_gpt_4_1,v3_d1_control_gpt_5_2,mean_subset_size,4,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,False,False
d1_control:v3_d1_control_gpt_4_1__vs__v3_d1_control_gpt_5_2,d1_control,model_comparison,v3_d1_control_gpt_4_1,v3_d1_control_gpt_5_2,mid_scale_mass,30,-0.058333333333333334,0.0,0.22440854574257832,-0.2599425665377654,0.0,-0.15833333333333333,0.0,0.4989002199560088,1.0,False,False
d1_control:v3_d1_control_gpt_4_1__vs__v3_d1_control_gpt_5_2,d1_control,model_comparison,v3_d1_control_gpt_4_1,v3_d1_control_gpt_5_2,singleton_rate,4,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,False,False
d1_control:v3_d1_control_gpt_4_1__vs__v3_d1_control_gpt_5_2,d1_control,model_comparison,v3_d1_control_gpt_4_1,v3_d1_control_gpt_5_2,stage_entropy,30,-0.01352130207431888,0.0,0.07405922152945843,-0.1825741858350554,0.0,-0.04056390622295664,0.0,1.0,1.0,False,False
